ts_key,smape,category
AUDI_E-TRON GT_Electric_BEV,69.40255747669815,>40%
AUDI_E-TRON GT_Total,106.64892068699655,>40%
AUDI_Q2_All_Wheel_Drive,22.681617797282925,20-30%
AUDI_Q2_Diesel,46.29209356844153,>40%
AUDI_Q2_Petrol,17.0880055512197,10-20%
AUDI_Q2_Total,21.235727628933713,20-30%
AUDI_Q3_All_Wheel_Drive,9.763187181408766,<10%
AUDI_Q3_Diesel,17.027819433707304,10-20%
AUDI_Q3_Hybrid,192.33541029756006,>40%
AUDI_Q3_Petrol,16.93313326585084,10-20%
AUDI_Q3_Total,19.57889262503476,10-20%
AUDI_Q4_All_Wheel_Drive,28.87321827339729,20-30%
AUDI_Q4_Electric_BEV,26.9314275942172,20-30%
AUDI_Q4_Total,26.27725156011192,20-30%
AUDI_Q5_All_Wheel_Drive,11.513564322106106,10-20%
AUDI_Q5_Diesel,200.0,>40%
AUDI_Q5_Hybrid,14.401303968344155,10-20%
AUDI_Q5_Petrol,200.0,>40%
AUDI_Q5_Total,11.250802561497798,10-20%
AUDI_Q6_All_Wheel_Drive,10.637069643926328,10-20%
AUDI_Q6_Electric_BEV,17.66907187454583,10-20%
AUDI_Q6_Total,18.087828586901246,10-20%
AUDI_Q7_All_Wheel_Drive,14.420782572470022,10-20%
AUDI_Q7_Diesel,66.66666666666666,>40%
AUDI_Q7_Hybrid,18.446184688700377,10-20%
AUDI_Q7_Petrol,135.69746810610425,>40%
AUDI_Q7_Total,14.723685993235932,10-20%
AUDI_Q8_All_Wheel_Drive,12.46327892171158,10-20%
AUDI_Q8_Diesel,0.0,<10%
AUDI_Q8_Electric_BEV,71.55074523054797,>40%
AUDI_Q8_Hybrid,26.598523633409748,20-30%
AUDI_Q8_Petrol,131.26359608806857,>40%
AUDI_Q8_Total,12.73376509075054,10-20%
AUDI_R8_All_Wheel_Drive,200.0,>40%
AUDI_R8_Convertibles,133.33333333333331,>40%
AUDI_R8_Petrol,200.0,>40%
AUDI_R8_Total,200.0,>40%
AUDI_SONSTIGE_All_Wheel_Drive,39.73460070725967,30-40%
AUDI_SONSTIGE_Diesel,200.0,>40%
AUDI_SONSTIGE_Electric_BEV,66.66666666666666,>40%
AUDI_SONSTIGE_Hybrid,200.0,>40%
AUDI_SONSTIGE_Petrol,188.34349857140597,>40%
AUDI_SONSTIGE_Total,38.06838953376958,30-40%
AUDI_TT_All_Wheel_Drive,104.94688670997756,>40%
AUDI_TT_Convertibles,66.66666666666666,>40%
AUDI_TT_Petrol,148.16044928365997,>40%
AUDI_TT_Total,155.29659703643966,>40%
BENTLEY_BENTAYGA_All_Wheel_Drive,200.0,>40%
BENTLEY_BENTAYGA_Hybrid,200.0,>40%
BENTLEY_BENTAYGA_Petrol,200.0,>40%
BENTLEY_BENTAYGA_Total,200.0,>40%
BENTLEY_CONTINENTAL_All_Wheel_Drive,200.0,>40%
BENTLEY_CONTINENTAL_Convertibles,200.0,>40%
BENTLEY_CONTINENTAL_Hybrid,200.0,>40%
BENTLEY_CONTINENTAL_Petrol,200.0,>40%
BENTLEY_CONTINENTAL_Total,200.0,>40%
BENTLEY_SONSTIGE_All_Wheel_Drive,200.0,>40%
BENTLEY_SONSTIGE_Hybrid,200.0,>40%
BENTLEY_SONSTIGE_Petrol,0.0,<10%
BENTLEY_SONSTIGE_Total,200.0,>40%
BMW_1ER_All_Wheel_Drive,50.071843487339294,>40%
BMW_1ER_Diesel,37.36686447982089,30-40%
BMW_1ER_Electric_BEV,0.0,<10%
BMW_1ER_Hybrid,28.263578384112087,20-30%
BMW_1ER_Petrol,30.408699200358118,30-40%
BMW_1ER_Total,19.32848880691862,10-20%
BMW_2ER_All_Wheel_Drive,8.97312559641568,<10%
BMW_2ER_Diesel,43.02686102026811,>40%
BMW_2ER_Hybrid,54.22485928993166,>40%
BMW_2ER_Petrol,44.68020597650521,>40%
BMW_2ER_Total,16.30131095108281,10-20%
BMW_3ER_All_Wheel_Drive,32.61218054212829,30-40%
BMW_3ER_Diesel,0.0,<10%
BMW_3ER_Hybrid,40.62737346630183,>40%
BMW_3ER_Petrol,34.326238144213804,30-40%
BMW_3ER_Total,34.747809829605174,30-40%
BMW_4ER_All_Wheel_Drive,18.378794873516103,10-20%
BMW_4ER_Convertibles,42.101459446720376,>40%
BMW_4ER_Electric_BEV,42.42043111283402,>40%
BMW_4ER_Hybrid,39.408275813077,30-40%
BMW_4ER_Petrol,21.746007149676508,20-30%
BMW_4ER_Total,31.75259413924445,30-40%
BMW_5ER_All_Wheel_Drive,34.04784556580455,30-40%
BMW_5ER_Electric_BEV,26.777437748731263,20-30%
BMW_5ER_Hybrid,28.384096513731055,20-30%
BMW_5ER_Petrol,0.0,<10%
BMW_5ER_Total,28.23445938746133,20-30%
BMW_7ER_All_Wheel_Drive,19.256757862311822,10-20%
BMW_7ER_Electric_BEV,67.29927653522893,>40%
BMW_7ER_Hybrid,40.07860087136863,>40%
BMW_7ER_Petrol,0.0,<10%
BMW_7ER_Total,19.894054520230355,10-20%
BMW_8ER_All_Wheel_Drive,120.46969513075634,>40%
BMW_8ER_Convertibles,200.0,>40%
BMW_8ER_Hybrid,200.0,>40%
BMW_8ER_Petrol,128.07405877048706,>40%
BMW_8ER_Total,119.85464177684315,>40%
BMW_IX_All_Wheel_Drive,52.539937538712124,>40%
BMW_IX_Electric_BEV,53.47029699369551,>40%
BMW_IX_Total,49.9154313517328,>40%
BMW_SONSTIGE_All_Wheel_Drive,122.08679851627117,>40%
BMW_SONSTIGE_Convertibles,66.66666666666666,>40%
BMW_SONSTIGE_Diesel,200.0,>40%
BMW_SONSTIGE_Hybrid,200.0,>40%
BMW_SONSTIGE_Petrol,181.13992665439713,>40%
BMW_SONSTIGE_Total,96.55478416302462,>40%
BMW_X1_All_Wheel_Drive,30.65537360206531,30-40%
BMW_X1_Diesel,17.040745250673197,10-20%
BMW_X1_Electric_BEV,58.60764220065167,>40%
BMW_X1_Hybrid,25.139855738670704,20-30%
BMW_X1_Petrol,33.004348987553264,30-40%
BMW_X1_Total,33.06591407603219,30-40%
BMW_X2_All_Wheel_Drive,18.282922157605007,10-20%
BMW_X2_Diesel,84.1062561823609,>40%
BMW_X2_Electric_BEV,38.666437813674435,30-40%
BMW_X2_Hybrid,17.532199729950886,10-20%
BMW_X2_Petrol,59.36253222356297,>40%
BMW_X2_Total,24.237101551364294,20-30%
BMW_X3_All_Wheel_Drive,38.30333219907523,30-40%
BMW_X3_Diesel,0.0,<10%
BMW_X3_Electric_BEV,9.553939793898076,<10%
BMW_X3_Hybrid,35.26206979271646,30-40%
BMW_X3_Petrol,175.77684739056318,>40%
BMW_X3_Total,28.451015225820754,20-30%
BMW_X4_All_Wheel_Drive,49.4921434886111,>40%
BMW_X4_Hybrid,36.63412572667365,30-40%
BMW_X4_Petrol,124.97688043700647,>40%
BMW_X4_Total,50.514129789755124,>40%
BMW_X5_All_Wheel_Drive,28.71784086977966,20-30%
BMW_X5_Diesel,0.0,<10%
BMW_X5_Hybrid,30.616637164758114,30-40%
BMW_X5_Petrol,0.0,<10%
BMW_X5_Total,28.754548870522584,20-30%
BMW_X6_All_Wheel_Drive,21.42874898152336,20-30%
BMW_X6_Hybrid,24.543509751990136,20-30%
BMW_X6_Petrol,0.0,<10%
BMW_X6_Total,22.53032523165961,20-30%
BMW_X7_All_Wheel_Drive,32.33895529812572,30-40%
BMW_X7_Diesel,0.0,<10%
BMW_X7_Hybrid,33.62518107147838,30-40%
BMW_X7_Petrol,0.0,<10%
BMW_X7_Total,31.722737926865918,30-40%
BMW_XM_All_Wheel_Drive,79.51094421919798,>40%
BMW_XM_Hybrid,58.51322412001058,>40%
BMW_XM_Total,113.54524602400096,>40%
BMW_Z4_Convertibles,80.82488360738954,>40%
BMW_Z4_Petrol,86.36523916124705,>40%
BMW_Z4_Total,84.29978962116884,>40%
BYD_ATTO 3_Electric_BEV,120.87461681032421,>40%
BYD_ATTO 3_Total,120.34199302286996,>40%
BYD_DOLPHIN_Electric_BEV,188.71543202975315,>40%
BYD_DOLPHIN_Total,190.61789982923113,>40%
BYD_SEAL U_All_Wheel_Drive,129.76839081485585,>40%
BYD_SEAL U_Electric_BEV,93.09723707683546,>40%
BYD_SEAL U_Hybrid,151.21157538046546,>40%
BYD_SEAL U_Total,72.24999925195849,>40%
BYD_SEAL_All_Wheel_Drive,200.0,>40%
BYD_SEAL_Electric_BEV,119.67836496390522,>40%
BYD_SEAL_Hybrid,0.0,<10%
BYD_SEAL_Total,158.31295076004383,>40%
BYD_SONSTIGE_All_Wheel_Drive,133.33333333333331,>40%
BYD_SONSTIGE_Diesel,0.0,<10%
BYD_SONSTIGE_Electric_BEV,133.33333333333331,>40%
BYD_SONSTIGE_Hybrid,0.0,<10%
BYD_SONSTIGE_Total,133.33333333333331,>40%
BYD_TANG_All_Wheel_Drive,179.0537751847425,>40%
BYD_TANG_Electric_BEV,179.0537751847425,>40%
BYD_TANG_Total,179.0537751847425,>40%
CADILLAC_ESCALADE_All_Wheel_Drive,200.0,>40%
CADILLAC_ESCALADE_Petrol,200.0,>40%
CADILLAC_ESCALADE_Total,200.0,>40%
CADILLAC_XT4_All_Wheel_Drive,66.66666666666666,>40%
CADILLAC_XT4_Petrol,66.66666666666666,>40%
CADILLAC_XT4_Total,66.66666666666666,>40%
CITROEN_BERLINGO_Diesel,83.3905815543767,>40%
CITROEN_BERLINGO_Electric_BEV,169.9831578490499,>40%
CITROEN_BERLINGO_Petrol,70.6564673502325,>40%
CITROEN_BERLINGO_Total,40.31809473154558,>40%
CITROEN_C3_Electric_BEV,200.0,>40%
CITROEN_C3_Hybrid,133.33333333333331,>40%
CITROEN_C3_Petrol,52.009774879337215,>40%
CITROEN_C3_Total,55.763216591755224,>40%
CITROEN_C4_Diesel,142.85697394293464,>40%
CITROEN_C4_Electric_BEV,196.91102136357165,>40%
CITROEN_C4_Hybrid,163.64201237053558,>40%
CITROEN_C4_Petrol,114.20886473467151,>40%
CITROEN_C4_Total,63.38961489089762,>40%
CITROEN_C5_Diesel,76.34838812381527,>40%
CITROEN_C5_Electric_BEV,0.0,<10%
CITROEN_C5_Hybrid,35.48271600306698,30-40%
CITROEN_C5_Petrol,153.7871782262796,>40%
CITROEN_C5_Total,24.630917831029805,20-30%
CITROEN_JUMPER_All_Wheel_Drive,200.0,>40%
CITROEN_JUMPER_Diesel,30.051185092415594,30-40%
CITROEN_JUMPER_Petrol,200.0,>40%
CITROEN_JUMPER_Total,32.8509262800625,30-40%
CITROEN_JUMPY_All_Wheel_Drive,66.66666666666666,>40%
CITROEN_JUMPY_Diesel,70.24887099681668,>40%
CITROEN_JUMPY_Electric_BEV,200.0,>40%
CITROEN_JUMPY_Petrol,66.66666666666666,>40%
CITROEN_JUMPY_Total,68.3946128288282,>40%
CITROEN_SONSTIGE_Diesel,200.0,>40%
CITROEN_SONSTIGE_Total,200.0,>40%
DACIA_DUSTER_All_Wheel_Drive,30.82272008685372,30-40%
DACIA_DUSTER_Diesel,156.4016868226685,>40%
DACIA_DUSTER_Hybrid,26.15109396360653,20-30%
DACIA_DUSTER_Petrol,59.211057087251376,>40%
DACIA_DUSTER_Total,29.33934626454271,20-30%
DACIA_JOGGER_Hybrid,28.136784474083104,20-30%
DACIA_JOGGER_Petrol,14.186768070102392,10-20%
DACIA_JOGGER_Total,15.007939892726988,10-20%
DACIA_LOGAN_Petrol,200.0,>40%
DACIA_LOGAN_Total,155.6306130028543,>40%
DACIA_SANDERO_All_Wheel_Drive,0.0,<10%
DACIA_SANDERO_Petrol,20.116470118589117,20-30%
DACIA_SANDERO_Total,19.956828002692465,10-20%
DACIA_SONSTIGE_Hybrid,100.0,>40%
DACIA_SONSTIGE_Petrol,100.0,>40%
DACIA_SONSTIGE_Total,100.0,>40%
DACIA_SPRING_Electric_BEV,51.655859787192384,>40%
DACIA_SPRING_Total,42.23683218312386,>40%
FERRARI_296_Convertibles,200.0,>40%
FERRARI_296_Hybrid,200.0,>40%
FERRARI_296_Petrol,0.0,<10%
FERRARI_296_Total,200.0,>40%
FERRARI_PUROSANGUE_All_Wheel_Drive,200.0,>40%
FERRARI_PUROSANGUE_Petrol,113.86041234256447,>40%
FERRARI_PUROSANGUE_Total,111.33411374999822,>40%
FERRARI_ROMA_Convertibles,200.0,>40%
FERRARI_ROMA_Petrol,200.0,>40%
FERRARI_ROMA_Total,200.0,>40%
FERRARI_SF90_All_Wheel_Drive,200.0,>40%
FERRARI_SF90_Convertibles,200.0,>40%
FERRARI_SF90_Hybrid,200.0,>40%
FERRARI_SF90_Petrol,66.66666666666666,>40%
FERRARI_SF90_Total,200.0,>40%
FERRARI_SONSTIGE_Convertibles,133.33333333333331,>40%
FERRARI_SONSTIGE_Hybrid,0.0,<10%
FERRARI_SONSTIGE_Petrol,133.33333333333331,>40%
FERRARI_SONSTIGE_Total,133.33333333333331,>40%
FIAT_500_Electric_BEV,72.11145472825817,>40%
FIAT_500_Hybrid,193.3144210335492,>40%
FIAT_500_Petrol,187.39754218414433,>40%
FIAT_500_Total,90.52972450567495,>40%
FIAT_600_Electric_BEV,41.613411872346326,>40%
FIAT_600_Hybrid,45.312062398752204,>40%
FIAT_600_Petrol,0.0,<10%
FIAT_600_Total,45.05051711676714,>40%
FIAT_DOBLO_Diesel,200.0,>40%
FIAT_DOBLO_Electric_BEV,100.0,>40%
FIAT_DOBLO_Petrol,0.0,<10%
FIAT_DOBLO_Total,200.0,>40%
FIAT_DUCATO_All_Wheel_Drive,200.0,>40%
FIAT_DUCATO_Diesel,41.07815433790478,>40%
FIAT_DUCATO_Electric_BEV,0.0,<10%
FIAT_DUCATO_Petrol,200.0,>40%
FIAT_DUCATO_Total,40.85401132945366,>40%
FIAT_PANDA_Electric_BEV,66.66666666666666,>40%
FIAT_PANDA_Hybrid,37.02813201130049,30-40%
FIAT_PANDA_Total,37.772594914913896,30-40%
FIAT_TIPO_Diesel,200.0,>40%
FIAT_TIPO_Hybrid,0.0,<10%
FIAT_TIPO_Total,77.86978302530781,>40%
FIAT_ULYSSE_All_Wheel_Drive,0.0,<10%
FIAT_ULYSSE_Diesel,66.66666666666666,>40%
FIAT_ULYSSE_Electric_BEV,66.66666666666666,>40%
FIAT_ULYSSE_Petrol,0.0,<10%
FIAT_ULYSSE_Total,133.33333333333331,>40%
FISKER_OCEAN_All_Wheel_Drive,66.66666666666666,>40%
FISKER_OCEAN_Electric_BEV,66.66666666666666,>40%
FISKER_OCEAN_Total,66.66666666666666,>40%
FORD_EXPLORER_All_Wheel_Drive,66.10398313223052,>40%
FORD_EXPLORER_Electric_BEV,46.358545460283935,>40%
FORD_EXPLORER_Hybrid,187.40550501860648,>40%
FORD_EXPLORER_Petrol,66.66666666666666,>40%
FORD_EXPLORER_Total,43.55744534322207,>40%
FORD_FIESTA_Hybrid,200.0,>40%
FORD_FIESTA_Petrol,200.0,>40%
FORD_FIESTA_Total,200.0,>40%
FORD_FOCUS_Diesel,3.2101608123098915,<10%
FORD_FOCUS_Hybrid,15.482960558226285,10-20%
FORD_FOCUS_Petrol,50.28662638520994,>40%
FORD_FOCUS_Total,3.7342325815010757,<10%
FORD_KUGA_All_Wheel_Drive,27.83581188645239,20-30%
FORD_KUGA_Diesel,200.0,>40%
FORD_KUGA_Hybrid,21.60864259515476,20-30%
FORD_KUGA_Petrol,31.292358854960085,30-40%
FORD_KUGA_Total,22.497536486778717,20-30%
FORD_MUSTANG MACH-E_All_Wheel_Drive,127.35799801081717,>40%
FORD_MUSTANG MACH-E_Electric_BEV,70.0087939386279,>40%
FORD_MUSTANG MACH-E_Total,78.3871560844329,>40%
FORD_MUSTANG_Convertibles,200.0,>40%
FORD_MUSTANG_Petrol,78.06178583720043,>40%
FORD_MUSTANG_Total,83.06541127808016,>40%
FORD_PUMA_Electric_BEV,0.0,<10%
FORD_PUMA_Hybrid,21.949931455383922,20-30%
FORD_PUMA_Petrol,200.0,>40%
FORD_PUMA_Total,21.43899716866285,20-30%
FORD_SONSTIGE_All_Wheel_Drive,66.66666666666666,>40%
FORD_SONSTIGE_Convertibles,0.0,<10%
FORD_SONSTIGE_Diesel,200.0,>40%
FORD_SONSTIGE_Electric_BEV,66.66666666666666,>40%
FORD_SONSTIGE_Hybrid,0.0,<10%
FORD_SONSTIGE_Petrol,0.0,<10%
FORD_SONSTIGE_Total,200.0,>40%
FORD_TRANSIT CONNECT_All_Wheel_Drive,200.0,>40%
FORD_TRANSIT CONNECT_Diesel,21.15132963328343,20-30%
FORD_TRANSIT CONNECT_Hybrid,200.0,>40%
FORD_TRANSIT CONNECT_Petrol,32.11970712663617,30-40%
FORD_TRANSIT CONNECT_Total,14.611393688492608,10-20%
FORD_TRANSIT COURIER_Diesel,0.0,<10%
FORD_TRANSIT COURIER_Electric_BEV,0.0,<10%
FORD_TRANSIT COURIER_Petrol,24.220937528559,20-30%
FORD_TRANSIT COURIER_Total,24.550269757242518,20-30%
FORD_TRANSIT CUSTOM_All_Wheel_Drive,39.82754029273872,30-40%
FORD_TRANSIT CUSTOM_Diesel,36.56414899086759,30-40%
FORD_TRANSIT CUSTOM_Electric_BEV,156.40762297051444,>40%
FORD_TRANSIT CUSTOM_Hybrid,131.13521754283155,>40%
FORD_TRANSIT CUSTOM_Petrol,133.33333333333331,>40%
FORD_TRANSIT CUSTOM_Total,43.06605041703731,>40%
"FORD_TRANSIT, TOURNEO_All_Wheel_Drive",200.0,>40%
"FORD_TRANSIT, TOURNEO_Diesel",28.00692731464699,20-30%
"FORD_TRANSIT, TOURNEO_Electric_BEV",0.0,<10%
"FORD_TRANSIT, TOURNEO_Hybrid",0.0,<10%
"FORD_TRANSIT, TOURNEO_Petrol",200.0,>40%
"FORD_TRANSIT, TOURNEO_Total",27.700876509346372,20-30%
GWM_ORA 07_All_Wheel_Drive,200.0,>40%
GWM_ORA 07_Electric_BEV,200.0,>40%
GWM_ORA 07_Total,159.13634783222906,>40%
HONDA_CIVIC_Hybrid,183.72872445512928,>40%
HONDA_CIVIC_Petrol,200.0,>40%
HONDA_CIVIC_Total,114.61437136869073,>40%
HONDA_CR-V_All_Wheel_Drive,98.83072638868417,>40%
HONDA_CR-V_Hybrid,81.24955470614216,>40%
HONDA_CR-V_Petrol,66.66666666666666,>40%
HONDA_CR-V_Total,81.68633737979123,>40%
HONDA_E:NY1_Electric_BEV,200.0,>40%
HONDA_E:NY1_Total,200.0,>40%
HONDA_HR-V_Hybrid,99.97448980613625,>40%
HONDA_HR-V_Total,69.66744568309183,>40%
HONDA_JAZZ_Hybrid,79.19472675102158,>40%
HONDA_JAZZ_Total,83.24977689804926,>40%
HONDA_SONSTIGE_All_Wheel_Drive,0.0,<10%
HONDA_SONSTIGE_Electric_BEV,0.0,<10%
HONDA_SONSTIGE_Hybrid,200.0,>40%
HONDA_SONSTIGE_Petrol,0.0,<10%
HONDA_SONSTIGE_Total,200.0,>40%
HONDA_ZR-V_Hybrid,116.60439032518697,>40%
HONDA_ZR-V_Petrol,0.0,<10%
HONDA_ZR-V_Total,86.17637728145432,>40%
HYUNDAI_BAYON_Hybrid,161.08141767828926,>40%
HYUNDAI_BAYON_Petrol,31.196350093629515,30-40%
HYUNDAI_BAYON_Total,32.8167834234076,30-40%
HYUNDAI_G70_All_Wheel_Drive,200.0,>40%
HYUNDAI_G70_Diesel,0.0,<10%
HYUNDAI_G70_Petrol,200.0,>40%
HYUNDAI_G70_Total,200.0,>40%
HYUNDAI_G80_All_Wheel_Drive,200.0,>40%
HYUNDAI_G80_Electric_BEV,66.66666666666666,>40%
HYUNDAI_G80_Petrol,200.0,>40%
HYUNDAI_G80_Total,200.0,>40%
HYUNDAI_GV60_All_Wheel_Drive,200.0,>40%
HYUNDAI_GV60_Electric_BEV,200.0,>40%
HYUNDAI_GV60_Total,200.0,>40%
HYUNDAI_GV70_All_Wheel_Drive,79.6806153770472,>40%
HYUNDAI_GV70_Diesel,200.0,>40%
HYUNDAI_GV70_Electric_BEV,200.0,>40%
HYUNDAI_GV70_Petrol,200.0,>40%
HYUNDAI_GV70_Total,81.00078502864821,>40%
HYUNDAI_GV80_All_Wheel_Drive,200.0,>40%
HYUNDAI_GV80_Diesel,66.66666666666666,>40%
HYUNDAI_GV80_Petrol,200.0,>40%
HYUNDAI_GV80_Total,200.0,>40%
HYUNDAI_I 10_Petrol,15.15791649397836,10-20%
HYUNDAI_I 10_Total,15.44616811548166,10-20%
HYUNDAI_I 20_All_Wheel_Drive,200.0,>40%
HYUNDAI_I 20_Hybrid,164.82648431349435,>40%
HYUNDAI_I 20_Petrol,15.21631011513023,10-20%
HYUNDAI_I 20_Total,18.8433940841215,10-20%
HYUNDAI_I 30_Hybrid,41.59663361147796,>40%
HYUNDAI_I 30_Petrol,55.86591367417356,>40%
HYUNDAI_I 30_Total,50.27858030532217,>40%
HYUNDAI_IONIQ5_All_Wheel_Drive,31.98131283694669,30-40%
HYUNDAI_IONIQ5_Electric_BEV,12.951399407848651,10-20%
HYUNDAI_IONIQ5_Total,12.631309521007797,10-20%
HYUNDAI_IONIQ6_All_Wheel_Drive,121.7843258664929,>40%
HYUNDAI_IONIQ6_Electric_BEV,70.43690557161307,>40%
HYUNDAI_IONIQ6_Total,62.805465288325294,>40%
HYUNDAI_KONA_All_Wheel_Drive,148.1483024140949,>40%
HYUNDAI_KONA_Electric_BEV,30.899092616692904,30-40%
HYUNDAI_KONA_Hybrid,60.10787786820686,>40%
HYUNDAI_KONA_Petrol,19.799881219717573,10-20%
HYUNDAI_KONA_Total,36.5759242741055,30-40%
HYUNDAI_SANTA FE_All_Wheel_Drive,40.98818520122319,>40%
HYUNDAI_SANTA FE_Hybrid,41.10035422025054,>40%
HYUNDAI_SANTA FE_Petrol,0.0,<10%
HYUNDAI_SANTA FE_Total,37.08102363408996,30-40%
HYUNDAI_SONSTIGE_All_Wheel_Drive,200.0,>40%
HYUNDAI_SONSTIGE_Electric_BEV,200.0,>40%
HYUNDAI_SONSTIGE_Hybrid,100.0,>40%
HYUNDAI_SONSTIGE_Petrol,200.0,>40%
HYUNDAI_SONSTIGE_Total,200.0,>40%
HYUNDAI_STARIA_All_Wheel_Drive,66.66666666666666,>40%
HYUNDAI_STARIA_Diesel,99.98441126427446,>40%
HYUNDAI_STARIA_Electric_BEV,0.0,<10%
HYUNDAI_STARIA_Hybrid,136.49136193522943,>40%
HYUNDAI_STARIA_Total,90.26390483573915,>40%
HYUNDAI_TUCSON_All_Wheel_Drive,49.377542504929295,>40%
HYUNDAI_TUCSON_Diesel,66.66666666666666,>40%
HYUNDAI_TUCSON_Hybrid,32.71826266240119,30-40%
HYUNDAI_TUCSON_Petrol,98.64069537346593,>40%
HYUNDAI_TUCSON_Total,30.354482298374073,30-40%
INEOS_GRENADIER_All_Wheel_Drive,197.11045042318733,>40%
INEOS_GRENADIER_Diesel,200.0,>40%
INEOS_GRENADIER_Petrol,200.0,>40%
INEOS_GRENADIER_Total,193.64877705449894,>40%
IVECO_DAILY_All_Wheel_Drive,200.0,>40%
IVECO_DAILY_Diesel,168.52584969657428,>40%
IVECO_DAILY_Electric_BEV,66.66666666666666,>40%
IVECO_DAILY_Total,113.12812111406332,>40%
JAGUAR_E-PACE_All_Wheel_Drive,133.33333333333331,>40%
JAGUAR_E-PACE_Hybrid,66.66666666666666,>40%
JAGUAR_E-PACE_Total,66.66666666666666,>40%
JAGUAR_F-PACE_All_Wheel_Drive,141.5089205257428,>40%
JAGUAR_F-PACE_Hybrid,187.12865689972818,>40%
JAGUAR_F-PACE_Petrol,200.0,>40%
JAGUAR_F-PACE_Total,115.4344067937893,>40%
JAGUAR_F-TYPE_All_Wheel_Drive,200.0,>40%
JAGUAR_F-TYPE_Convertibles,0.0,<10%
JAGUAR_F-TYPE_Petrol,200.0,>40%
JAGUAR_F-TYPE_Total,200.0,>40%
JEEP_AVENGER_All_Wheel_Drive,0.0,<10%
JEEP_AVENGER_Electric_BEV,132.00903730371445,>40%
JEEP_AVENGER_Hybrid,85.6982130292397,>40%
JEEP_AVENGER_Petrol,31.39221379947748,30-40%
JEEP_AVENGER_Total,23.936713085997592,20-30%
JEEP_COMPASS_All_Wheel_Drive,145.7485700010521,>40%
JEEP_COMPASS_Hybrid,4.894948618514592,<10%
JEEP_COMPASS_Total,3.804837839778948,<10%
JEEP_GRAND CHEROKEE_All_Wheel_Drive,200.0,>40%
JEEP_GRAND CHEROKEE_Hybrid,200.0,>40%
JEEP_GRAND CHEROKEE_Total,187.69940632445275,>40%
JEEP_RENEGADE_All_Wheel_Drive,200.0,>40%
JEEP_RENEGADE_Hybrid,101.80262258015225,>40%
JEEP_RENEGADE_Total,71.51100909805034,>40%
JEEP_WRANGLER_All_Wheel_Drive,96.82385524314023,>40%
JEEP_WRANGLER_Convertibles,200.0,>40%
JEEP_WRANGLER_Diesel,66.66666666666666,>40%
JEEP_WRANGLER_Hybrid,200.0,>40%
JEEP_WRANGLER_Petrol,128.6606806453007,>40%
JEEP_WRANGLER_Total,112.53346288074964,>40%
