ts_key,smape,category
BMW_2ER_All_Wheel_Drive,22.233319341350946,20-30%
BMW_2ER_Diesel,24.243703565843823,20-30%
BMW_2ER_Hybrid,71.63250430618095,>40%
BMW_2ER_Petrol,13.198489243172745,10-20%
BMW_2ER_Total,29.163337388148474,20-30%
BMW_3ER_All_Wheel_Drive,25.618034815812663,20-30%
BMW_3ER_Diesel,0.0,<10%
BMW_3ER_Hybrid,35.409137757402235,30-40%
BMW_3ER_Petrol,18.528156820352333,10-20%
BMW_3ER_Total,42.32710887554439,>40%
BMW_4ER_All_Wheel_Drive,40.62635365631589,>40%
BMW_4ER_Convertibles,82.12113414536758,>40%
BMW_4ER_Electric_BEV,36.661687857038785,30-40%
BMW_4ER_Hybrid,67.05650622345635,>40%
BMW_4ER_Petrol,58.71810176696663,>40%
BMW_4ER_Total,52.35135439580776,>40%
BMW_5ER_All_Wheel_Drive,37.23210638319771,30-40%
BMW_5ER_Electric_BEV,20.958889082143877,20-30%
BMW_5ER_Hybrid,40.61091069411983,>40%
BMW_5ER_Petrol,200.0,>40%
BMW_5ER_Total,49.45114116074673,>40%
BMW_7ER_All_Wheel_Drive,13.527249440706765,10-20%
BMW_7ER_Electric_BEV,14.17829849581214,10-20%
BMW_7ER_Hybrid,20.75856990008164,20-30%
BMW_7ER_Petrol,200.0,>40%
BMW_7ER_Total,16.446857705697916,10-20%
BMW_8ER_All_Wheel_Drive,74.55409024922886,>40%
BMW_8ER_Convertibles,149.80470528247133,>40%
BMW_8ER_Hybrid,74.90560384112285,>40%
BMW_8ER_Petrol,76.60535797487414,>40%
BMW_8ER_Total,56.049275263515966,>40%
BMW_IX_All_Wheel_Drive,38.95638993874211,30-40%
BMW_IX_Electric_BEV,40.40450955477275,>40%
BMW_IX_Total,39.40350259296264,30-40%
BMW_SONSTIGE_All_Wheel_Drive,88.68987928315929,>40%
BMW_SONSTIGE_Convertibles,93.78913347140744,>40%
BMW_SONSTIGE_Diesel,57.51562591850686,>40%
BMW_SONSTIGE_Hybrid,124.38063549779157,>40%
BMW_SONSTIGE_Petrol,80.1949735784743,>40%
BMW_SONSTIGE_Total,67.01438672257338,>40%
BMW_X1_All_Wheel_Drive,52.31446969588814,>40%
BMW_X1_Diesel,25.38968849722624,20-30%
BMW_X1_Electric_BEV,41.769277536823,>40%
BMW_X1_Hybrid,42.719159002614965,>40%
BMW_X1_Petrol,24.879539174035358,20-30%
BMW_X1_Total,65.2368496838878,>40%
BMW_X2_All_Wheel_Drive,18.17576325027976,10-20%
BMW_X2_Diesel,34.016134285789875,30-40%
BMW_X2_Electric_BEV,29.388533079800776,20-30%
BMW_X2_Hybrid,18.243576144077263,10-20%
BMW_X2_Petrol,35.07461169388406,30-40%
BMW_X2_Total,14.595833746052714,10-20%
BMW_X3_All_Wheel_Drive,9.679395072353824,<10%
BMW_X3_Diesel,0.0,<10%
BMW_X3_Electric_BEV,30.66526109405298,30-40%
BMW_X3_Hybrid,11.127506357382174,10-20%
BMW_X3_Petrol,54.80545116197146,>40%
BMW_X3_Total,14.19217238349788,10-20%
BMW_X4_All_Wheel_Drive,32.67147733844004,30-40%
BMW_X4_Hybrid,31.70042993555852,30-40%
BMW_X4_Petrol,29.30387564925805,20-30%
BMW_X4_Total,33.0512023640259,30-40%
BMW_X5_All_Wheel_Drive,16.218918383621244,10-20%
BMW_X5_Diesel,0.0,<10%
BMW_X5_Hybrid,16.548571868281105,10-20%
BMW_X5_Petrol,133.33333333333331,>40%
BMW_X5_Total,17.242263346976696,10-20%
BMW_X6_All_Wheel_Drive,25.139516066258956,20-30%
BMW_X6_Hybrid,22.968334393018996,20-30%
