ts_key,smape,category
FORD_KUGA_Hybrid,29.66066350594099,20-30%
FORD_KUGA_Petrol,31.412864345389675,30-40%
FORD_KUGA_Total,19.84074406046782,10-20%
FORD_MUSTANG MACH-E_All_Wheel_Drive,107.00310654818665,>40%
FORD_MUSTANG MACH-E_Electric_BEV,61.62768252057936,>40%
FORD_MUSTANG MACH-E_Total,58.017447347549066,>40%
FORD_MUSTANG_Convertibles,138.53850939989113,>40%
FORD_MUSTANG_Petrol,48.69200027125426,>40%
FORD_MUSTANG_Total,50.65540760638505,>40%
FORD_PUMA_Electric_BEV,66.66666666666666,>40%
FORD_PUMA_Hybrid,27.979022701589756,20-30%
FORD_PUMA_Petrol,183.28125446874645,>40%
FORD_PUMA_Total,27.752356085468893,20-30%
FORD_SONSTIGE_All_Wheel_Drive,133.33333333333331,>40%
FORD_SONSTIGE_Convertibles,66.66666666666666,>40%
FORD_SONSTIGE_Diesel,151.44407075064538,>40%
FORD_SONSTIGE_Electric_BEV,133.33333333333331,>40%
FORD_SONSTIGE_Hybrid,66.66666666666666,>40%
FORD_SONSTIGE_Petrol,66.66666666666666,>40%
FORD_SONSTIGE_Total,152.9509638467181,>40%
FORD_TRANSIT CONNECT_All_Wheel_Drive,145.71898388583827,>40%
FORD_TRANSIT CONNECT_Diesel,10.224530810841419,10-20%
FORD_TRANSIT CONNECT_Hybrid,144.93972518138608,>40%
FORD_TRANSIT CONNECT_Petrol,15.337539793749613,10-20%
FORD_TRANSIT CONNECT_Total,11.199529592311453,10-20%
FORD_TRANSIT COURIER_Diesel,66.66666666666666,>40%
FORD_TRANSIT COURIER_Electric_BEV,66.66666666666666,>40%
FORD_TRANSIT COURIER_Petrol,18.4656587122031,10-20%
FORD_TRANSIT COURIER_Total,17.676152598094998,10-20%
FORD_TRANSIT CUSTOM_All_Wheel_Drive,52.69035900894827,>40%
FORD_TRANSIT CUSTOM_Diesel,51.860349867933685,>40%
FORD_TRANSIT CUSTOM_Electric_BEV,166.63785859824253,>40%
FORD_TRANSIT CUSTOM_Hybrid,89.62305077250713,>40%
FORD_TRANSIT CUSTOM_Petrol,125.95187745179356,>40%
FORD_TRANSIT CUSTOM_Total,53.54783363520962,>40%
"FORD_TRANSIT, TOURNEO_All_Wheel_Drive",165.30767047257157,>40%
"FORD_TRANSIT, TOURNEO_Diesel",30.465965802689233,30-40%
"FORD_TRANSIT, TOURNEO_Electric_BEV",66.66666666666666,>40%
"FORD_TRANSIT, TOURNEO_Hybrid",66.66666666666666,>40%
"FORD_TRANSIT, TOURNEO_Petrol",179.05630704707883,>40%
"FORD_TRANSIT, TOURNEO_Total",29.23654848611789,20-30%
GWM_ORA 07_All_Wheel_Drive,172.29558035554308,>40%
GWM_ORA 07_Electric_BEV,106.3756507536339,>40%
GWM_ORA 07_Total,131.72322025849527,>40%
HONDA_CIVIC_Hybrid,100.33771909239559,>40%
HONDA_CIVIC_Petrol,108.57326313256502,>40%
HONDA_CIVIC_Total,55.556425495989906,>40%
HONDA_CR-V_All_Wheel_Drive,64.51738689732714,>40%
HONDA_CR-V_Hybrid,68.52626687885702,>40%
HONDA_CR-V_Petrol,60.7562421973326,>40%
HONDA_CR-V_Total,60.425888180751656,>40%
HONDA_E:NY1_Electric_BEV,200.0,>40%
HONDA_E:NY1_Total,167.43659846170578,>40%
HONDA_HR-V_Hybrid,60.64486230765449,>40%
HONDA_HR-V_Total,44.50053557522841,>40%
HONDA_JAZZ_Hybrid,50.612487494105665,>40%
HONDA_JAZZ_Total,40.90704324789656,>40%
HONDA_SONSTIGE_All_Wheel_Drive,0.0,<10%
HONDA_SONSTIGE_Electric_BEV,0.0,<10%
HONDA_SONSTIGE_Hybrid,200.0,>40%
HONDA_SONSTIGE_Petrol,0.0,<10%
HONDA_SONSTIGE_Total,200.0,>40%
HONDA_ZR-V_Hybrid,87.95780971872163,>40%
HONDA_ZR-V_Petrol,66.66666666666666,>40%
HONDA_ZR-V_Total,27.188702678357217,20-30%
HYUNDAI_BAYON_Hybrid,185.85525637957753,>40%
HYUNDAI_BAYON_Petrol,30.152712939153144,30-40%
HYUNDAI_BAYON_Total,28.140732257547157,20-30%
HYUNDAI_G70_All_Wheel_Drive,183.44794230293547,>40%
HYUNDAI_G70_Diesel,200.0,>40%
HYUNDAI_G70_Petrol,146.85090243635054,>40%
HYUNDAI_G70_Total,159.7567628317101,>40%
HYUNDAI_G80_All_Wheel_Drive,161.99353095953472,>40%
HYUNDAI_G80_Electric_BEV,60.87832600182856,>40%
HYUNDAI_G80_Petrol,151.04569317164928,>40%
HYUNDAI_G80_Total,157.15076183100044,>40%
HYUNDAI_GV60_All_Wheel_Drive,154.33261150282112,>40%
HYUNDAI_GV60_Electric_BEV,142.74855724458274,>40%
HYUNDAI_GV60_Total,155.68075185404905,>40%
HYUNDAI_GV70_All_Wheel_Drive,69.73854292574339,>40%
HYUNDAI_GV70_Diesel,141.01369577862866,>40%
HYUNDAI_GV70_Electric_BEV,157.30169791530318,>40%
HYUNDAI_GV70_Petrol,156.54737070369876,>40%
HYUNDAI_GV70_Total,93.52257096207914,>40%
HYUNDAI_GV80_All_Wheel_Drive,162.3852211837117,>40%
HYUNDAI_GV80_Diesel,133.33333333333331,>40%
HYUNDAI_GV80_Petrol,188.21423937027575,>40%
HYUNDAI_GV80_Total,188.46528894887015,>40%
HYUNDAI_I 10_Petrol,11.661806948470323,10-20%
HYUNDAI_I 10_Total,11.634633547040792,10-20%
HYUNDAI_I 20_All_Wheel_Drive,171.08442140649754,>40%
HYUNDAI_I 20_Hybrid,151.04524338060796,>40%
HYUNDAI_I 20_Petrol,25.699955446746863,20-30%
HYUNDAI_I 20_Total,20.75222769506868,20-30%
HYUNDAI_I 30_Hybrid,40.698419005466086,>40%
HYUNDAI_I 30_Petrol,42.22371360552553,>40%
HYUNDAI_I 30_Total,43.344290895871175,>40%
HYUNDAI_IONIQ5_All_Wheel_Drive,36.83126205764449,30-40%
HYUNDAI_IONIQ5_Electric_BEV,34.78619569618018,30-40%
HYUNDAI_IONIQ5_Total,37.40900317420162,30-40%
HYUNDAI_IONIQ6_All_Wheel_Drive,110.47893135149613,>40%
HYUNDAI_IONIQ6_Electric_BEV,90.96648974523973,>40%
HYUNDAI_IONIQ6_Total,66.02982628947586,>40%
HYUNDAI_KONA_All_Wheel_Drive,112.90551410105219,>40%
HYUNDAI_KONA_Electric_BEV,43.62213363166589,>40%
HYUNDAI_KONA_Hybrid,33.70361346297585,30-40%
HYUNDAI_KONA_Petrol,16.274417344453287,10-20%
HYUNDAI_KONA_Total,28.398740604370087,20-30%
HYUNDAI_SANTA FE_All_Wheel_Drive,49.93668802978272,>40%
HYUNDAI_SANTA FE_Hybrid,46.89176919956105,>40%
HYUNDAI_SANTA FE_Petrol,66.66666666666666,>40%
HYUNDAI_SANTA FE_Total,46.525695717545936,>40%
HYUNDAI_SONSTIGE_All_Wheel_Drive,200.0,>40%
HYUNDAI_SONSTIGE_Electric_BEV,200.0,>40%
HYUNDAI_SONSTIGE_Hybrid,100.0,>40%
HYUNDAI_SONSTIGE_Petrol,200.0,>40%
HYUNDAI_SONSTIGE_Total,200.0,>40%
HYUNDAI_STARIA_All_Wheel_Drive,193.27388546144905,>40%
HYUNDAI_STARIA_Diesel,185.5858007732819,>40%
HYUNDAI_STARIA_Electric_BEV,66.66666666666666,>40%
HYUNDAI_STARIA_Hybrid,118.64343764337745,>40%
HYUNDAI_STARIA_Total,89.94139387610582,>40%
HYUNDAI_TUCSON_All_Wheel_Drive,45.540451463556785,>40%
HYUNDAI_TUCSON_Diesel,7.29188564307943,<10%
HYUNDAI_TUCSON_Hybrid,36.648782518367256,30-40%
HYUNDAI_TUCSON_Petrol,133.9460475296444,>40%
HYUNDAI_TUCSON_Total,34.94993089582426,30-40%
INEOS_GRENADIER_All_Wheel_Drive,136.49362382479538,>40%
INEOS_GRENADIER_Diesel,134.7174651610185,>40%
INEOS_GRENADIER_Petrol,181.04504497078338,>40%
INEOS_GRENADIER_Total,27.416900657297983,20-30%
IVECO_DAILY_All_Wheel_Drive,171.03397168789763,>40%
IVECO_DAILY_Diesel,61.528206695082055,>40%
IVECO_DAILY_Electric_BEV,133.33333333333331,>40%
IVECO_DAILY_Total,73.711131257107,>40%
JAGUAR_E-PACE_All_Wheel_Drive,123.85382353537442,>40%
JAGUAR_E-PACE_Hybrid,119.63880273289584,>40%
JAGUAR_E-PACE_Total,192.42039178132205,>40%
JAGUAR_F-PACE_All_Wheel_Drive,34.07250849370071,30-40%
JAGUAR_F-PACE_Hybrid,56.2516946788827,>40%
JAGUAR_F-PACE_Petrol,186.18977632187173,>40%
JAGUAR_F-PACE_Total,35.68145703063392,30-40%
JAGUAR_F-TYPE_All_Wheel_Drive,35.06105491134605,30-40%
JAGUAR_F-TYPE_Convertibles,200.0,>40%
JAGUAR_F-TYPE_Petrol,117.31580098011327,>40%
JAGUAR_F-TYPE_Total,90.53994682673017,>40%
JEEP_AVENGER_All_Wheel_Drive,133.33333333333331,>40%
JEEP_AVENGER_Electric_BEV,135.69021921805654,>40%
